-1.350000000000000000e+03,-2.145000000000000000e+03,-4.700000000000000000e+01
-1.538000000000000000e+03,-2.111000000000000000e+03,-5.600000000000000000e+01
-2.021000000000000000e+03,-1.880000000000000000e+03,-1.310000000000000000e+02
-2.448000000000000000e+03,-1.478000000000000000e+03,-1.980000000000000000e+02
-2.741000000000000000e+03,-1.016000000000000000e+03,-4.000000000000000000e+01
-2.860000000000000000e+03,-5.750000000000000000e+02,-2.000000000000000000e+00
-2.767000000000000000e+03,-1.620000000000000000e+02,5.600000000000000000e+01
-2.633000000000000000e+03,2.820000000000000000e+02,1.850000000000000000e+02
-2.412000000000000000e+03,5.660000000000000000e+02,2.680000000000000000e+02
-2.122000000000000000e+03,8.300000000000000000e+02,2.120000000000000000e+02
-1.835000000000000000e+03,1.021000000000000000e+03,2.470000000000000000e+02
-1.441000000000000000e+03,1.118000000000000000e+03,2.100000000000000000e+02
-1.201000000000000000e+03,1.142000000000000000e+03,2.070000000000000000e+02
-1.096000000000000000e+03,1.123000000000000000e+03,1.420000000000000000e+02
-1.075000000000000000e+03,1.118000000000000000e+03,9.600000000000000000e+01
-1.112000000000000000e+03,1.092000000000000000e+03,-1.000000000000000000e+01
-1.260000000000000000e+03,9.710000000000000000e+02,-2.770000000000000000e+02
-1.243000000000000000e+03,7.870000000000000000e+02,-5.760000000000000000e+02
-1.065000000000000000e+03,4.580000000000000000e+02,-8.700000000000000000e+02
-6.580000000000000000e+02,9.300000000000000000e+01,-1.012000000000000000e+03
-2.100000000000000000e+02,-2.380000000000000000e+02,-9.020000000000000000e+02
1.760000000000000000e+02,-4.030000000000000000e+02,-5.970000000000000000e+02
3.870000000000000000e+02,-3.650000000000000000e+02,-2.630000000000000000e+02
4.580000000000000000e+02,-2.510000000000000000e+02,1.230000000000000000e+02
5.400000000000000000e+02,-1.570000000000000000e+02,5.710000000000000000e+02
4.760000000000000000e+02,-8.300000000000000000e+01,9.530000000000000000e+02
3.180000000000000000e+02,-2.000000000000000000e+01,1.285000000000000000e+03
3.000000000000000000e+02,-6.000000000000000000e+01,1.382000000000000000e+03
2.920000000000000000e+02,-6.500000000000000000e+01,1.376000000000000000e+03
3.210000000000000000e+02,-8.300000000000000000e+01,1.328000000000000000e+03
4.160000000000000000e+02,-1.200000000000000000e+02,1.131000000000000000e+03
5.450000000000000000e+02,-1.530000000000000000e+02,5.380000000000000000e+02
4.070000000000000000e+02,-1.250000000000000000e+02,-1.230000000000000000e+02
3.800000000000000000e+01,-1.120000000000000000e+02,-6.320000000000000000e+02
-6.230000000000000000e+02,-7.000000000000000000e+01,-1.061000000000000000e+03
-1.350000000000000000e+03,-4.300000000000000000e+01,-1.110000000000000000e+03
-1.808000000000000000e+03,6.700000000000000000e+01,-9.160000000000000000e+02
-2.211000000000000000e+03,9.300000000000000000e+01,-7.050000000000000000e+02
-2.553000000000000000e+03,7.800000000000000000e+01,-1.850000000000000000e+02
-2.770000000000000000e+03,8.800000000000000000e+01,2.730000000000000000e+02
-2.810000000000000000e+03,5.700000000000000000e+01,6.060000000000000000e+02
-2.783000000000000000e+03,-3.600000000000000000e+01,1.050000000000000000e+03
-2.638000000000000000e+03,-1.430000000000000000e+02,1.522000000000000000e+03
-2.483000000000000000e+03,-1.770000000000000000e+02,1.735000000000000000e+03
-2.375000000000000000e+03,-1.980000000000000000e+02,1.858000000000000000e+03
-2.365000000000000000e+03,-1.960000000000000000e+02,1.877000000000000000e+03
-2.425000000000000000e+03,-1.960000000000000000e+02,1.816000000000000000e+03
-2.607000000000000000e+03,-2.100000000000000000e+02,1.608000000000000000e+03
-2.881000000000000000e+03,-2.560000000000000000e+02,1.035000000000000000e+03
-2.891000000000000000e+03,-2.220000000000000000e+02,3.730000000000000000e+02
-2.731000000000000000e+03,-2.100000000000000000e+02,-9.300000000000000000e+01
-2.588000000000000000e+03,-2.720000000000000000e+02,-4.170000000000000000e+02
-2.282000000000000000e+03,-3.250000000000000000e+02,-7.910000000000000000e+02
-1.828000000000000000e+03,-3.060000000000000000e+02,-1.042000000000000000e+03
-1.512000000000000000e+03,-2.860000000000000000e+02,-1.142000000000000000e+03
-1.346000000000000000e+03,-2.960000000000000000e+02,-1.163000000000000000e+03
-1.183000000000000000e+03,-2.980000000000000000e+02,-1.201000000000000000e+03
-9.370000000000000000e+02,-3.080000000000000000e+02,-1.182000000000000000e+03
-5.760000000000000000e+02,-3.850000000000000000e+02,-1.185000000000000000e+03
-3.550000000000000000e+02,-6.450000000000000000e+02,-9.930000000000000000e+02
-1.650000000000000000e+02,-9.470000000000000000e+02,-8.480000000000000000e+02
-1.650000000000000000e+02,-1.436000000000000000e+03,-5.030000000000000000e+02
-1.620000000000000000e+02,-1.672000000000000000e+03,-2.470000000000000000e+02
-2.830000000000000000e+02,-1.848000000000000000e+03,-5.800000000000000000e+01
-3.070000000000000000e+02,-1.980000000000000000e+03,1.560000000000000000e+02
-3.180000000000000000e+02,-2.006000000000000000e+03,2.280000000000000000e+02
-4.780000000000000000e+02,-2.075000000000000000e+03,2.280000000000000000e+02
-6.560000000000000000e+02,-2.125000000000000000e+03,1.050000000000000000e+02
-9.820000000000000000e+02,-2.087000000000000000e+03,-1.720000000000000000e+02
-1.433000000000000000e+03,-1.961000000000000000e+03,-4.030000000000000000e+02
-1.795000000000000000e+03,-1.701000000000000000e+03,-5.730000000000000000e+02
-2.135000000000000000e+03,-1.331000000000000000e+03,-6.270000000000000000e+02
-2.438000000000000000e+03,-9.320000000000000000e+02,-5.810000000000000000e+02
-2.565000000000000000e+03,-4.460000000000000000e+02,-4.870000000000000000e+02
-2.441000000000000000e+03,-7.500000000000000000e+01,-4.850000000000000000e+02
-2.335000000000000000e+03,2.530000000000000000e+02,-4.310000000000000000e+02
-2.153000000000000000e+03,5.170000000000000000e+02,-3.570000000000000000e+02
-1.942000000000000000e+03,6.950000000000000000e+02,-4.060000000000000000e+02
-1.660000000000000000e+03,8.000000000000000000e+02,-4.270000000000000000e+02
-1.502000000000000000e+03,8.900000000000000000e+02,-3.380000000000000000e+02
-1.272000000000000000e+03,9.630000000000000000e+02,-2.960000000000000000e+02
-1.001000000000000000e+03,9.580000000000000000e+02,-3.150000000000000000e+02
-6.110000000000000000e+02,8.660000000000000000e+02,-3.330000000000000000e+02
-2.000000000000000000e+02,7.320000000000000000e+02,-2.070000000000000000e+02
1.050000000000000000e+02,5.480000000000000000e+02,8.200000000000000000e+01
3.210000000000000000e+02,3.620000000000000000e+02,3.250000000000000000e+02
4.630000000000000000e+02,1.410000000000000000e+02,4.010000000000000000e+02
5.400000000000000000e+02,-2.220000000000000000e+02,2.980000000000000000e+02
5.370000000000000000e+02,-6.920000000000000000e+02,1.280000000000000000e+02
3.280000000000000000e+02,-1.195000000000000000e+03,-5.600000000000000000e+01
3.600000000000000000e+01,-1.522000000000000000e+03,-1.470000000000000000e+02
-3.070000000000000000e+02,-1.803000000000000000e+03,-2.360000000000000000e+02
-6.000000000000000000e+02,-1.862000000000000000e+03,-4.200000000000000000e+02
-8.820000000000000000e+02,-1.693000000000000000e+03,-6.970000000000000000e+02
-1.120000000000000000e+03,-1.465000000000000000e+03,-9.050000000000000000e+02
-1.396000000000000000e+03,-1.212000000000000000e+03,-1.028000000000000000e+03
-1.666000000000000000e+03,-9.420000000000000000e+02,-1.045000000000000000e+03
-2.027000000000000000e+03,-6.130000000000000000e+02,-9.370000000000000000e+02
-2.298000000000000000e+03,-3.300000000000000000e+02,-7.050000000000000000e+02
-2.465000000000000000e+03,-1.720000000000000000e+02,-5.010000000000000000e+02
-2.605000000000000000e+03,-1.310000000000000000e+02,-2.800000000000000000e+02
-2.696000000000000000e+03,-1.650000000000000000e+02,-7.500000000000000000e+01
-2.800000000000000000e+03,-3.060000000000000000e+02,8.800000000000000000e+01
-2.891000000000000000e+03,-4.170000000000000000e+02,2.220000000000000000e+02
-2.926000000000000000e+03,-3.880000000000000000e+02,4.250000000000000000e+02
-2.947000000000000000e+03,-4.030000000000000000e+02,6.350000000000000000e+02
-2.912000000000000000e+03,-4.060000000000000000e+02,8.910000000000000000e+02
-2.936000000000000000e+03,-4.150000000000000000e+02,9.000000000000000000e+02
-2.918000000000000000e+03,-4.320000000000000000e+02,7.460000000000000000e+02
-2.923000000000000000e+03,-4.320000000000000000e+02,2.870000000000000000e+02
-2.686000000000000000e+03,-3.720000000000000000e+02,-2.310000000000000000e+02
-2.380000000000000000e+03,-3.300000000000000000e+02,-6.510000000000000000e+02
-1.982000000000000000e+03,-2.150000000000000000e+02,-9.370000000000000000e+02
-1.621000000000000000e+03,-4.300000000000000000e+01,-1.075000000000000000e+03
-1.231000000000000000e+03,9.600000000000000000e+01,-1.093000000000000000e+03
-7.770000000000000000e+02,1.600000000000000000e+02,-1.023000000000000000e+03
-3.050000000000000000e+02,1.480000000000000000e+02,-8.260000000000000000e+02
-7.300000000000000000e+01,7.800000000000000000e+01,-6.760000000000000000e+02
1.880000000000000000e+02,-1.500000000000000000e+01,-4.710000000000000000e+02
4.020000000000000000e+02,-2.410000000000000000e+02,-1.560000000000000000e+02
5.000000000000000000e+02,-5.370000000000000000e+02,6.600000000000000000e+01
6.350000000000000000e+02,-7.400000000000000000e+02,3.080000000000000000e+02
5.730000000000000000e+02,-9.210000000000000000e+02,4.550000000000000000e+02
4.370000000000000000e+02,-1.136000000000000000e+03,6.130000000000000000e+02
2.830000000000000000e+02,-1.481000000000000000e+03,5.320000000000000000e+02
1.200000000000000000e+01,-1.772000000000000000e+03,4.850000000000000000e+02
-2.760000000000000000e+02,-2.013000000000000000e+03,2.980000000000000000e+02
-5.060000000000000000e+02,-2.017000000000000000e+03,-2.000000000000000000e+00
-7.800000000000000000e+02,-1.927000000000000000e+03,-3.760000000000000000e+02
-9.560000000000000000e+02,-1.762000000000000000e+03,-5.920000000000000000e+02
-1.038000000000000000e+03,-1.591000000000000000e+03,-7.810000000000000000e+02
-1.046000000000000000e+03,-1.507000000000000000e+03,-8.700000000000000000e+02
-1.106000000000000000e+03,-1.460000000000000000e+03,-9.020000000000000000e+02
-1.288000000000000000e+03,-1.360000000000000000e+03,-9.670000000000000000e+02
-1.495000000000000000e+03,-1.221000000000000000e+03,-1.005000000000000000e+03
-1.716000000000000000e+03,-1.023000000000000000e+03,-1.007000000000000000e+03
-1.950000000000000000e+03,-8.130000000000000000e+02,-9.700000000000000000e+02
-2.140000000000000000e+03,-6.400000000000000000e+02,-8.700000000000000000e+02
-2.296000000000000000e+03,-5.430000000000000000e+02,-7.760000000000000000e+02
-2.332000000000000000e+03,-5.060000000000000000e+02,-6.760000000000000000e+02
-2.553000000000000000e+03,-4.530000000000000000e+02,-4.950000000000000000e+02
-2.710000000000000000e+03,-4.200000000000000000e+02,-1.870000000000000000e+02
-2.862000000000000000e+03,-4.220000000000000000e+02,1.210000000000000000e+02
-2.905000000000000000e+03,-4.870000000000000000e+02,2.960000000000000000e+02
-2.933000000000000000e+03,-4.900000000000000000e+02,4.150000000000000000e+02
-2.878000000000000000e+03,-4.170000000000000000e+02,3.630000000000000000e+02
-2.895000000000000000e+03,-5.400000000000000000e+02,2.200000000000000000e+02
-2.810000000000000000e+03,-7.900000000000000000e+02,1.070000000000000000e+02
-2.776000000000000000e+03,-9.020000000000000000e+02,-3.100000000000000000e+01
-2.681000000000000000e+03,-1.123000000000000000e+03,-1.310000000000000000e+02
-2.562000000000000000e+03,-1.450000000000000000e+03,-7.500000000000000000e+01
-2.322000000000000000e+03,-1.701000000000000000e+03,1.000000000000000000e+01
-2.148000000000000000e+03,-1.901000000000000000e+03,3.100000000000000000e+01
-1.956000000000000000e+03,-2.020000000000000000e+03,7.500000000000000000e+01
-1.816000000000000000e+03,-2.125000000000000000e+03,1.500000000000000000e+02
-1.747000000000000000e+03,-2.148000000000000000e+03,1.630000000000000000e+02
-1.792000000000000000e+03,-2.140000000000000000e+03,1.260000000000000000e+02
-1.763000000000000000e+03,-2.103000000000000000e+03,1.280000000000000000e+02
-1.882000000000000000e+03,-2.087000000000000000e+03,9.600000000000000000e+01
-2.090000000000000000e+03,-1.908000000000000000e+03,-1.500000000000000000e+01
-2.362000000000000000e+03,-1.555000000000000000e+03,-1.910000000000000000e+02
-2.591000000000000000e+03,-1.155000000000000000e+03,-2.710000000000000000e+02
-2.715000000000000000e+03,-7.800000000000000000e+02,-2.260000000000000000e+02
-2.791000000000000000e+03,-5.110000000000000000e+02,-1.310000000000000000e+02
-2.757000000000000000e+03,-2.270000000000000000e+02,-4.000000000000000000e+01
-2.705000000000000000e+03,1.120000000000000000e+02,7.700000000000000000e+01
-2.498000000000000000e+03,4.320000000000000000e+02,1.630000000000000000e+02
-2.287000000000000000e+03,7.080000000000000000e+02,1.850000000000000000e+02
-2.008000000000000000e+03,9.260000000000000000e+02,2.820000000000000000e+02
-1.785000000000000000e+03,1.045000000000000000e+03,3.730000000000000000e+02
-1.702000000000000000e+03,1.078000000000000000e+03,3.850000000000000000e+02
-1.640000000000000000e+03,1.097000000000000000e+03,4.110000000000000000e+02
-1.560000000000000000e+03,1.090000000000000000e+03,1.960000000000000000e+02
-1.391000000000000000e+03,1.018000000000000000e+03,-1.400000000000000000e+02
-1.106000000000000000e+03,8.300000000000000000e+02,-5.410000000000000000e+02
-6.080000000000000000e+02,5.850000000000000000e+02,-6.810000000000000000e+02
-1.880000000000000000e+02,3.530000000000000000e+02,-6.300000000000000000e+02
1.000000000000000000e+02,1.270000000000000000e+02,-4.680000000000000000e+02
3.230000000000000000e+02,-1.700000000000000000e+01,-2.200000000000000000e+02
4.660000000000000000e+02,-1.050000000000000000e+02,1.360000000000000000e+02
5.210000000000000000e+02,-1.570000000000000000e+02,5.460000000000000000e+02
5.280000000000000000e+02,-2.030000000000000000e+02,9.000000000000000000e+02
5.350000000000000000e+02,-1.750000000000000000e+02,9.800000000000000000e+02
4.400000000000000000e+02,-2.010000000000000000e+02,9.960000000000000000e+02
5.520000000000000000e+02,-2.250000000000000000e+02,6.730000000000000000e+02
4.820000000000000000e+02,-1.810000000000000000e+02,1.000000000000000000e+01
1.310000000000000000e+02,-1.770000000000000000e+02,-5.730000000000000000e+02
-2.680000000000000000e+02,-2.120000000000000000e+02,-9.400000000000000000e+02
-8.130000000000000000e+02,-2.460000000000000000e+02,-1.147000000000000000e+03
-1.450000000000000000e+03,-2.480000000000000000e+02,-1.156000000000000000e+03
-1.973000000000000000e+03,-2.430000000000000000e+02,-9.560000000000000000e+02
-2.465000000000000000e+03,-2.560000000000000000e+02,-5.600000000000000000e+02
-2.757000000000000000e+03,-2.800000000000000000e+02,-1.360000000000000000e+02
-2.881000000000000000e+03,-2.930000000000000000e+02,3.030000000000000000e+02
-2.876000000000000000e+03,-2.860000000000000000e+02,8.480000000000000000e+02
-2.823000000000000000e+03,-2.800000000000000000e+02,1.115000000000000000e+03
-2.841000000000000000e+03,-2.600000000000000000e+02,1.061000000000000000e+03
-2.910000000000000000e+03,-4.300000000000000000e+02,8.210000000000000000e+02
-2.936000000000000000e+03,-5.720000000000000000e+02,4.500000000000000000e+02
-2.793000000000000000e+03,-6.300000000000000000e+02,-8.600000000000000000e+01
-2.430000000000000000e+03,-5.920000000000000000e+02,-6.270000000000000000e+02
-2.011000000000000000e+03,-6.680000000000000000e+02,-9.560000000000000000e+02
-1.483000000000000000e+03,-8.080000000000000000e+02,-1.136000000000000000e+03
-1.365000000000000000e+03,-9.450000000000000000e+02,-1.126000000000000000e+03
-1.317000000000000000e+03,-1.066000000000000000e+03,-1.098000000000000000e+03
-1.393000000000000000e+03,-1.157000000000000000e+03,-1.058000000000000000e+03
-1.618000000000000000e+03,-1.326000000000000000e+03,-9.400000000000000000e+02
-1.745000000000000000e+03,-1.612000000000000000e+03,-6.920000000000000000e+02
-1.785000000000000000e+03,-1.875000000000000000e+03,-4.030000000000000000e+02
-1.731000000000000000e+03,-2.043000000000000000e+03,-1.360000000000000000e+02
-1.655000000000000000e+03,-2.163000000000000000e+03,7.000000000000000000e+01
-1.716000000000000000e+03,-2.190000000000000000e+03,2.310000000000000000e+02
-1.937000000000000000e+03,-2.156000000000000000e+03,4.110000000000000000e+02
-2.196000000000000000e+03,-1.996000000000000000e+03,4.950000000000000000e+02
-2.527000000000000000e+03,-1.751000000000000000e+03,4.660000000000000000e+02
-2.741000000000000000e+03,-1.450000000000000000e+03,4.870000000000000000e+02
-2.841000000000000000e+03,-1.212000000000000000e+03,5.710000000000000000e+02
-2.865000000000000000e+03,-1.040000000000000000e+03,4.710000000000000000e+02
-2.881000000000000000e+03,-9.500000000000000000e+02,4.060000000000000000e+02
-2.881000000000000000e+03,-8.210000000000000000e+02,3.680000000000000000e+02
-2.976000000000000000e+03,-6.320000000000000000e+02,5.650000000000000000e+02
-2.950000000000000000e+03,-4.030000000000000000e+02,8.230000000000000000e+02
-2.797000000000000000e+03,-1.270000000000000000e+02,1.058000000000000000e+03
-2.681000000000000000e+03,6.200000000000000000e+01,1.228000000000000000e+03
-2.567000000000000000e+03,1.700000000000000000e+02,1.322000000000000000e+03
-2.401000000000000000e+03,2.770000000000000000e+02,1.506000000000000000e+03
-2.251000000000000000e+03,2.960000000000000000e+02,1.673000000000000000e+03
-2.125000000000000000e+03,3.220000000000000000e+02,1.727000000000000000e+03
-2.190000000000000000e+03,3.650000000000000000e+02,1.692000000000000000e+03
-2.146000000000000000e+03,3.850000000000000000e+02,1.688000000000000000e+03
-2.045000000000000000e+03,4.670000000000000000e+02,1.686000000000000000e+03
-1.871000000000000000e+03,5.010000000000000000e+02,1.770000000000000000e+03
-1.740000000000000000e+03,4.980000000000000000e+02,1.856000000000000000e+03
-1.663000000000000000e+03,4.720000000000000000e+02,1.907000000000000000e+03
-1.657000000000000000e+03,4.300000000000000000e+02,1.942000000000000000e+03
-1.573000000000000000e+03,3.960000000000000000e+02,1.983000000000000000e+03
